Namespace(heuristic=False, output='res/LunarLanderAgent3_corrected_with_heruistic_v2.gif', weight='res/last_weight/5/LunarLander-v2.ckpt')

WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

Restore model from res/last_weight/5/LunarLander-v2.ckpt
iteration:  1
reward  0.7538977154083579 action  1
reward  11.37805537241749 action  1
reward  1.7257193404642106 action  1
reward  1.9268542512441418 action  1
reward  2.406761622302525 action  1
reward  2.66783795393216 action  1
reward  -1.3136038467463382 action  1
reward  -1.0898293211770411 action  1
reward  -0.26586172258801066 action  1
reward  -1.5904118274708179 action  2
reward  -2.4327758181035817 action  2
reward  -24.0474524701909 action  2
reward  2.115838150631505 action  3
reward  1.6451441323048712 action  0
reward  2.1960002031118644 action  3
reward  1.1608826137616486 action  0
reward  0.9278491842862142 action  3
reward  -0.8547080111277203 action  3
reward  -1.8202653079884612 action  3
reward  -2.419136868014803 action  0
reward  -2.15704819344653 action  3
reward  10.98618863994274 action  3
reward  11.244465652502354 action  1
reward  1.4674406758460752 action  1
reward  1.4904674907796907 action  1
reward  1.4310323983513638 action  1
reward  -1.909947270985261 action  2
reward  -2.9601169517214787 action  2
reward  3.373371112444939 action  1
reward  -13.17048435576008 action  2
reward  -9.076257430311317 action  1
reward  1.6701395743390581 action  3
reward  11.64209861123526 action  3
reward  -0.011055988242895082 action  1
reward  -1.0783376405109368 action  1
reward  -0.5096056017831998 action  0
reward  -1.0478974349897239 action  1
reward  -0.9108057381459431 action  1
reward  10.798235786648709 action  1
reward  2.9302608942747677 action  2
reward  -4.6397040018814755 action  2
reward  0.5567266460312024 action  1
reward  -13.56215505662572 action  2
reward  -9.551117497415254 action  1
reward  1.6846011196860229 action  3
reward  11.636862423863123 action  3
reward  -0.8076886586887297 action  1
reward  -1.1409209931558244 action  1
reward  1.6611601329693222 action  2
reward  -11.335199795392962 action  1
reward  11.69948666917131 action  2
reward  -11.151037504287904 action  1
reward  -0.7518877354199052 action  3
reward  10.210074537851282 action  3
reward  -0.713788042570189 action  1
reward  11.641831440646007 action  1
reward  1.215982854275553 action  1
reward  0.6872031653847028 action  1
reward  0.045759744535719876 action  1
reward  -4.01635352914539 action  2
reward  -3.770914653060202 action  2
reward  -22.708344181148384 action  2
reward  1.8998369701823787 action  3
reward  1.6971242840372547 action  0
reward  2.146293791998802 action  3
reward  2.159510416723579 action  3
reward  -1.2513487113570327 action  3
reward  -2.8426906426107235 action  3
reward  -2.730713863421036 action  3
reward  9.962714550130267 action  3
reward  -0.08187623508750619 action  0
reward  0.7164687911340917 action  1
reward  12.047366907418903 action  1
reward  1.6299585669180037 action  1
reward  2.131920873958602 action  1
reward  2.274137817884037 action  1
reward  0.10859680656841533 action  1
reward  -2.937527384127887 action  2
reward  -2.592181869404306 action  2
reward  -3.413798603932249 action  2
reward  -23.418771749007142 action  2
reward  1.7740036794475682 action  3
reward  2.117762646488115 action  3
reward  2.2822880799185064 action  3
reward  2.266804967375504 action  3
reward  1.1782415240928164 action  3
reward  -0.5845501110763696 action  0
reward  -2.462144989804838 action  3
reward  -2.3577849115541896 action  3
reward  -2.0757129809694974 action  3
reward  -1.6406835680912835 action  0
reward  -1.7373451494431933 action  0
reward  27.4632844931784 action  2
reward  2.506127099333527 action  1
reward  2.330343921708239 action  1
reward  0.6614975407183525 action  0
reward  -1.6322146815925869 action  1
reward  -0.3536612661425742 action  1
reward  -1.2568903606703021 action  2
reward  -3.0809913255348453 action  2
reward  1.7369186307482345 action  1
reward  -8.469368621498736 action  0
reward  0.8376979151568531 action  1
reward  0.797683709910407 action  0
reward  -1.2992291804254446 action  1
reward  -1.17155759319363 action  1
reward  -0.8773010069329661 action  1
reward  11.435490646917499 action  1
reward  1.7157511095850104 action  0
reward  0.12317838368664383 action  1
reward  -0.5355994328266991 action  1
reward  0.5273956291632267 action  0
reward  -1.4873255137809551 action  2
reward  -0.46124340330302505 action  1
reward  0.3024940683684683 action  2
reward  -12.329318760317205 action  2
reward  -9.862928244944445 action  1
reward  -0.21408426061241315 action  0
reward  10.871453451247023 action  3
reward  1.478818591036373 action  2
reward  -12.214691910824442 action  1
reward  23.148928513179186 action  3
reward  0.22442224876314512 action  1
reward  -0.5372778484512704 action  1
reward  -3.4471826757259842 action  2
reward  -19.651899346253483 action  1
reward  1.087628874480708 action  3
reward  -0.4418147698016053 action  3
reward  22.66162600997837 action  3
reward  1.125104380092619 action  0
reward  -20.963402657068272 action  0
reward  21.564896650843842 action  0
reward  -1.0924519873038172 action  2
reward  -10.425471857347544 action  1
reward  9.658914981188412 action  1
reward  -0.29172893716744563 action  1
reward  -10.46154454096487 action  1
reward  -0.485200767425243 action  1
reward  -0.3153506959999628 action  1
reward  -0.6548794594097032 action  1
reward  -0.5645621475414113 action  1
reward  0.5297228449400233 action  0
reward  -0.5413840854868723 action  1
reward  -0.5529166331157203 action  1
reward  -0.3290324459912941 action  1
reward  -0.5040690591540169 action  1
reward  -0.47910478113780886 action  1
reward  -0.25388849077543685 action  1
reward  -0.5692013764656323 action  1
reward  -0.5277882524919189 action  1
reward  0.5045992796566843 action  0
reward  -0.7130935931838944 action  1
reward  -0.716377865573995 action  1
reward  -0.3415474098305846 action  1
reward  -0.390357407810934 action  1
reward  -0.7092778268330082 action  1
reward  -0.36917732321690866 action  1
reward  -0.5777633240149018 action  1
reward  -0.35644070815112516 action  1
reward  -0.6844935615209014 action  1
reward  -0.7560836493614207 action  1
reward  -0.41704427883893547 action  1
reward  -0.5970682659800939 action  1
reward  0.45853105712095044 action  0
reward  -1.1889190360241166 action  2
reward  -0.3996195841190502 action  1
reward  -0.43404280974988185 action  1
reward  -0.41078453782912194 action  1
reward  -0.6693567261969082 action  1
reward  1.469314246195894 action  1
reward  -9.446293007587625 action  1
reward  2.0278449636016176 action  3
reward  1.9346209815352833 action  3
reward  2.2543413031767634 action  3
reward  2.0744115990646494 action  3
reward  0.6992146636753394 action  3
reward  -0.9737690381254296 action  3
reward  -0.8282399280882504 action  3
reward  -0.09933193107271521 action  0
reward  -0.09301919517709223 action  0
reward  -0.8475578382584483 action  3
reward  -0.8051104033013015 action  3
reward  -0.7210454943693907 action  3
reward  0.00901720941772055 action  0
reward  -1.0565358136279552 action  3
reward  9.820356865483118 action  3
reward  -8.483593528208123 action  1
reward  -1.4137263744011925 action  2
reward  -0.5031877921275043 action  3
reward  0.6356834536566716 action  0
reward  -0.18793807061535858 action  3
reward  -0.42413187615970105 action  3
reward  -0.1355388648819644 action  3
reward  0.6350222368178109 action  0
reward  -0.17356953437259534 action  3
reward  -0.4513380204316302 action  3
reward  0.6365105390494925 action  0
reward  -0.1421637216169411 action  3
reward  0.6327323673527374 action  0
reward  0.627165990766958 action  0
reward  0.6215024285402713 action  0
reward  0.6158316862694786 action  0
reward  -0.2529214585773751 action  2
reward  -1.5955714598601538 action  3
reward  10.013112646425567 action  3
reward  -0.3654892565802601 action  3
reward  -0.5405292867317282 action  3
reward  -0.464418094357266 action  3
reward  -0.2914915832512388 action  3
reward  -0.4436209277931684 action  3
reward  -0.21992048660773975 action  3
reward  -0.1778258131133856 action  3
reward  -0.3179575653603439 action  3
reward  -0.270253892094227 action  3
reward  -0.3705514465673285 action  3
reward  -0.2239477039278117 action  3
reward  -0.37001672489799264 action  3
reward  -0.10701911968853636 action  3
reward  1.7986029560612604 action  3
reward  -10.76350457740156 action  3
reward  1.6409010103861885 action  1
reward  -0.3620523629669694 action  3
reward  -0.16188637439343154 action  3
reward  0.6576838961597531 action  0
reward  0.6519400899414336 action  0
reward  -0.3879835364220152 action  3
reward  0.6507256527618139 action  0
reward  0.6451782982212819 action  0
reward  0.6395132765962366 action  0
reward  0.6338450382729306 action  0
reward  0.6281878745708251 action  0
reward  0.6225327258034934 action  0
reward  0.6168679526874605 action  0
reward  -0.25516767397572937 action  3
reward  -0.5751711594358937 action  3
reward  0.6201917605551852 action  0
reward  -0.5332606252359315 action  3
reward  -0.48700838565627325 action  3
reward  -2.101102770202778 action  2
reward  -0.2598042351299792 action  3
reward  -0.11758470688523737 action  0
reward  -0.9015312452650459 action  0
reward  11.50406935211345 action  2
reward  -0.5325002049433916 action  3
reward  10.218149546759827 action  3
reward  1.3485518222686583 action  1
reward  1.3297771569349923 action  1
reward  1.329422978634356 action  1
reward  1.5819217635313347 action  1
reward  1.5979948469471392 action  1
reward  -2.5288424509422205 action  2
reward  -7.223093577890896 action  1
reward  -11.253246640981374 action  3
reward  8.403887878728174 action  3
reward  11.82856658648807 action  3
reward  1.323965321029042 action  1
reward  -0.9325328375532773 action  1
reward  -0.26613943676198804 action  1
reward  -0.6150260159766485 action  1
reward  -0.22176793633830869 action  1
reward  -0.4375922433995736 action  1
reward  -0.6070181500391267 action  1
reward  0.7441229537419758 action  2
reward  -11.015988285971313 action  1
reward  9.294249095581822 action  1
reward  -0.16682109279661958 action  1
reward  -0.30658880626105467 action  1
reward  -1.3349572316710756 action  2
reward  0.7461358679068202 action  1
reward  -0.4462302711754613 action  1
reward  -0.5847725804901216 action  1
reward  0.5257070859955828 action  0
reward  -0.7057176088447352 action  1
reward  -0.5185053568900984 action  2
reward  -11.081806525645673 action  1
reward  12.246528982021099 action  3
reward  -0.24151076091843635 action  1
reward  0.5268924369111705 action  0
reward  -0.4096871905443471 action  1
reward  -0.4941655892346979 action  1
reward  -0.37504242776332997 action  1
reward  0.5246709548533559 action  0
reward  0.5303342518306433 action  0
reward  -0.29084340599861913 action  1
reward  -0.26675230303755515 action  1
reward  -0.29174634269469446 action  1
reward  -1.847587249068556 action  2
reward  -11.717828767702207 action  2
reward  -10.661474388869063 action  1
reward  -0.5860386797622485 action  0
reward  22.697540076466925 action  3
reward  0.051091164700303865 action  1
reward  -0.59709888154758 action  2
reward  -9.91004055223347 action  1
reward  -0.3610112760733901 action  1
reward  -0.8804707297385892 action  1
reward  -1.8460330783568633 action  1
reward  10.504804297122513 action  1
reward  -0.49713516731603064 action  2
reward  -0.4282472020779291 action  1
reward  -12.316217275217987 action  2
reward  -11.233706316210204 action  1
reward  11.128040032526792 action  3
reward  -2.3102766197001214 action  2
reward  -10.860788040370826 action  1
reward  -0.3667855543107841 action  0
reward  0.025463815016658203 action  3
reward  11.487287255655316 action  3
reward  12.37480512612153 action  0
reward  0.0775650074978465 action  2
reward  -2.149848966758145 action  2
reward  -20.51003921704737 action  2
reward  1.7264240654762777 action  3
reward  0.7029074954056587 action  3
reward  -0.5308178241641552 action  3
reward  11.22207917555797 action  3
reward  -0.42195769436046393 action  3
reward  12.522627361004375 action  3
reward  1.1156527074616538 action  1
reward  -0.026282827710118112 action  1
reward  -0.6693823293156889 action  1
reward  -0.24026591628703173 action  1
reward  -0.42755532560612397 action  1
reward  0.5334580380726237 action  0
reward  0.2671943304480003 action  2
reward  -2.5736462409949423 action  2
reward  -19.220224531894964 action  1
reward  1.1982297568007365 action  3
reward  -1.0992920358916407 action  3
reward  8.161442877514613 action  3
reward  11.821720933608466 action  1
reward  1.4905851182721925 action  1
reward  -0.585427051181848 action  1
reward  -4.358629480132913 action  2
reward  -3.8080846576116434 action  2
reward  -18.403838132686484 action  0
reward  1.9306257027607405 action  3
reward  1.8473553515697507 action  3
reward  -0.7568189070152431 action  3
reward  8.578969606845936 action  3
reward  -0.8052737877474314 action  0
reward  -0.2895614888104301 action  1
reward  -0.09260840126121891 action  1
reward  12.5141376102788 action  1
reward  3.268406399079619 action  2
reward  -6.263935863852077 action  2
reward  1.7123690194352896 action  0
reward  -11.442935140684195 action  2
reward  1.637288262242213 action  1
reward  1.7681305535637695 action  1
reward  -0.05215315198386314 action  1
reward  -1.4567592232154858 action  1
reward  -1.2955181946809293 action  1
reward  -0.9067041284615225 action  1
reward  12.373381908887554 action  1
reward  1.3543832202486688 action  1
reward  0.059690177224943214 action  1
reward  -1.2972796970001383 action  2
reward  -10.613484605018341 action  2
reward  -9.605403785931326 action  1
reward  1.0463164708958026 action  3
reward  -0.9758696828549727 action  3
reward  8.821725314320583 action  3
reward  11.758071955870387 action  1
reward  0.4852633823375115 action  2
reward  1.4235931864790825 action  1
reward  1.3293799430246047 action  3
reward  -0.4194509417309227 action  1
reward  -0.4863945724566221 action  1
reward  0.5614010833130436 action  0
reward  -0.4461660331342123 action  1
reward  -0.487637912917793 action  1
reward  -2.865624929549809 action  2
reward  -10.954376785337978 action  2
reward  -7.387379298327139 action  3
reward  0.26753235741786874 action  0
reward  -3.108632659550516 action  3
reward  10.10658804130322 action  0
reward  12.70376249578208 action  3
reward  -1.4316268679618844 action  2
reward  2.6974476367835414 action  1
reward  -2.353560960512165 action  2
reward  -10.581354782666839 action  1
reward  11.992282337225584 action  3
reward  -3.678556073952511 action  2
reward  -17.137104627021582 action  1
reward  0.24593481482579094 action  0
reward  7.665058905058101 action  3
reward  12.561303783038884 action  1
reward  -0.38745869944139955 action  0
reward  0.6790525506766649 action  1
reward  -0.2938634502234169 action  2
reward  0.3457195954991932 action  1
reward  0.09261413408915153 action  0
reward  -0.4617108535353942 action  1
reward  -0.49434513220472875 action  1
reward  -0.5579025358236958 action  1
reward  0.5567679802346568 action  0
reward  -0.6036750029303011 action  1
reward  -0.27257410698747075 action  1
reward  -0.5305582367966639 action  1
reward  -0.6774999609680126 action  1
reward  -0.3132373467579217 action  1
reward  -0.6012784538003142 action  1
reward  -2.637925740137617 action  2
reward  -23.70455519930456 action  2
reward  2.490097321368045 action  3
reward  2.0355284133278917 action  3
reward  0.7832509001970565 action  3
reward  -2.313972007168227 action  3
reward  10.6878957248528 action  3
reward  -0.8008594634359898 action  3
reward  -0.6908113617343108 action  3
reward  11.875859290611968 action  3
reward  1.894938918658226 action  1
reward  2.0156393726439457 action  1
reward  -5.181431186765528 action  2
reward  1.6423508726284315 action  1
reward  -9.790920286035846 action  1
reward  0.74547710833697 action  3
reward  -0.5300674498437565 action  3
reward  12.722299116472653 action  3
reward  -0.08847148430496851 action  1
reward  -0.5131418608994209 action  1
reward  -3.0318954044802995 action  2
reward  -12.434943819447156 action  2
reward  -8.741573696143973 action  1
reward  0.8043230866057574 action  0
reward  0.2520232167081844 action  3
reward  -1.899292485459356 action  3
reward  8.952592137635028 action  3
reward  12.545302117191747 action  3
reward  -7.936667588594022 action  1
reward  -0.6604263771492842 action  3
reward  -1.2976830197471318 action  3
reward  -0.6823965081356451 action  3
reward  0.8651555360099732 action  3
reward  -0.23293601484502233 action  3
reward  -0.3960960359700454 action  3
reward  -0.23242437535590696 action  3
reward  -0.43446743236052465 action  3
reward  -0.1964008185475776 action  3
reward  -0.5428671682760562 action  3
reward  -0.44153905627508183 action  3
reward  -0.5774160330097817 action  3
reward  -0.16130647217772662 action  3
reward  -0.43487800840672963 action  3
reward  -0.4955501111574019 action  3
reward  -0.31353791332288483 action  3
reward  0.6432911086908 action  0
reward  -0.5051502163415609 action  3
reward  -0.11855572813964585 action  3
reward  -0.2876861151423984 action  3
reward  -0.4053179943107341 action  3
reward  -0.5450478194226551 action  3
reward  -0.557602174385315 action  3
reward  -0.09157401083047631 action  3
reward  0.6672074610673242 action  0
reward  -0.49961419690159903 action  3
reward  -0.38722201620457386 action  3
reward  -0.07441816183507186 action  3
reward  -0.4498768220729328 action  3
reward  -0.24393177496490523 action  3
reward  -0.5081438665968452 action  3
reward  -0.5138772477854363 action  3
reward  -0.37153264623982696 action  3
reward  -0.15361761081658074 action  3
reward  -0.198466716676555 action  3
reward  -0.30373678198535603 action  3
reward  -0.15179018340258452 action  3
reward  -0.2713487761965776 action  3
reward  -0.11757455225965671 action  3
reward  0.7182720367777016 action  0
reward  -0.12430825988320635 action  3
reward  -0.4717401731856039 action  3
reward  -0.3694333251107256 action  3
reward  -0.049316636945042375 action  3
reward  -0.05044819112900953 action  3
reward  -0.47571402526426954 action  3
reward  -0.07258918767216713 action  3
reward  -0.31159095847532714 action  3
reward  -0.30579755325298197 action  3
reward  0.747864703067787 action  0
reward  0.742294914765985 action  0
reward  -0.2650126517821636 action  3
reward  0.7405797249045243 action  0
reward  -0.055463585801077214 action  3
reward  -0.06915791267973034 action  3
reward  -0.18870043781427512 action  3
reward  0.7426700297738691 action  0
reward  -0.43907444219841696 action  3
reward  -0.03135581366010484 action  3
reward  -0.29904494776222523 action  3
reward  -0.4763349553826284 action  3
reward  -0.39903737715359244 action  3
reward  -0.10534200542343328 action  3
reward  0.7644544771920359 action  0
reward  0.007361801590638067 action  3
reward  -0.43344488259937 action  3
reward  -0.1492680874850076 action  3
reward  -0.1359624030415911 action  3
reward  -0.30407178248823175 action  3
reward  0.777674165779441 action  0
reward  -0.3402586962220251 action  3
reward  -0.14224152297696221 action  3
reward  -0.1722309982720229 action  3
reward  0.7845310199930857 action  0
reward  -0.35350169091678896 action  3
reward  0.784044677791293 action  0
reward  -0.08035631119869066 action  3
reward  -0.0753356745918505 action  3
reward  -0.6832210186161898 action  3
reward  -0.6352193297794837 action  3
reward  -1.5066553996889305 action  2
reward  -9.69077320806026 action  2
reward  1.071689100886265 action  1
reward  0.13171175260294035 action  1
reward  11.044193121707222 action  1
reward  -0.3082992407931353 action  1
reward  12.04541586150833 action  1
reward  2.062383602507827 action  1
reward  1.0383987031091984 action  0
reward  -1.3767128326936302 action  2
reward  2.3370699674975763 action  1
reward  -8.710665491577455 action  1
reward  -0.009748058949220706 action  0
reward  0.17670569849518827 action  1
reward  12.166048703048185 action  1
reward  1.997481110686832 action  1
reward  0.36088011050432023 action  0
reward  -0.5571773285482646 action  2
reward  -8.717972113875305 action  1
reward  9.71502096681392 action  3
reward  1.418986307302885 action  1
reward  1.3901535754120442 action  1
reward  1.6692869731464246 action  1
reward  0.6519956960979567 action  1
reward  -0.28715195362227663 action  1
reward  -0.4269147631196464 action  1
reward  0.5686468741367001 action  0
reward  -0.44464129920764495 action  1
reward  -0.22119502081850648 action  1
reward  -0.4377347909658169 action  1
reward  -0.4210809245039193 action  1
reward  -0.41283170997787905 action  2
reward  -18.841036360123052 action  0
reward  8.856865352539195 action  2
reward  -9.524821168323651 action  1
reward  9.149624758449423 action  2
reward  -1.8062262661149322 action  1
reward  9.963690084812718 action  2
reward  -9.977906081354872 action  1
reward  -0.5748654543046854 action  0
reward  12.98938557567365 action  3
reward  -0.37407364343075744 action  1
reward  -0.5954392515524283 action  1
reward  -0.42093703405031024 action  1
reward  -0.20416656541954012 action  1
reward  -0.26882620559121473 action  1
reward  -0.5303494319227713 action  1
reward  -0.33112004311425625 action  1
reward  -0.3567458760128399 action  1
reward  -0.47954533034818136 action  1
reward  -0.33150790419225085 action  1
reward  -0.3287769891340335 action  1
reward  -0.30505695853073855 action  1
reward  0.7556755745857149 action  2
reward  -0.28535546271889056 action  1
reward  -0.5817788113633646 action  1
reward  -0.486703292564081 action  2
reward  -20.539198074646805 action  1
reward  8.144677036520143 action  2
reward  -0.6869729088790517 action  1
reward  -0.988328172212477 action  1
reward  10.448361145698989 action  1
reward  1.5547954661881758 action  3
reward  0.633708495484699 action  0
reward  -0.39800286602413304 action  1
reward  -1.1549714954702452 action  2
reward  -10.63788461061929 action  1
reward  12.094837092624966 action  3
reward  1.015956526945051 action  2
reward  -20.83404015026387 action  1
reward  10.98561781088317 action  3
reward  10.355056957280077 action  1
reward  -0.19281896428106357 action  1
reward  -1.1551389896691913 action  2
reward  -22.647678990854075 action  2
reward  1.8807681071736433 action  3
reward  1.127300583801895 action  3
reward  -0.9863137112917375 action  0
reward  10.241548432236677 action  0
reward  -0.6947891108918405 action  3
reward  12.484094419719021 action  3
reward  -0.7569045087022943 action  2
reward  1.8022768183453977 action  0
reward  0.5983026556384878 action  0
reward  -0.6333327918885512 action  1
reward  -0.5413155755240548 action  1
reward  -0.9292495747281848 action  2
reward  -10.822362124743819 action  1
reward  9.805970740161733 action  1
reward  0.6277520268303185 action  0
reward  -1.3524305282774194 action  2
reward  -19.6481380446678 action  1
reward  0.7290588172074239 action  3
reward  -0.8196017606515091 action  3
reward  22.847398031202303 action  2
reward  -0.5711199192441458 action  1
reward  -0.2669457158922046 action  1
reward  -0.18588703507518928 action  2
reward  -0.3908270346208471 action  1
reward  -0.22596541966762082 action  1
reward  -0.46081357375662857 action  1
reward  -0.49293529531482494 action  1
reward  -0.5140312282865576 action  1
reward  1.0097860811795527 action  2
reward  -1.7713409641058508 action  2
reward  -18.508991770258472 action  1
reward  1.765188974736746 action  3
reward  -0.19398831201774033 action  3
reward  -2.368804800514458 action  0
reward  13.287435011241715 action  2
reward  -2.2266625278750554 action  1
reward  10.946311532472924 action  1
reward  -0.5115465425222208 action  1
reward  -0.36377502640819087 action  2
reward  -0.3834974479849318 action  1
reward  -2.2165234723719065 action  2
reward  -10.766422771878554 action  1
reward  11.844300660158995 action  3
reward  -0.3227972835855144 action  1
reward  -0.5162982996676557 action  1
reward  -0.6387214873552558 action  1
reward  -2.128038570433291 action  2
reward  -18.96251212642176 action  0
reward  0.6235211162009187 action  3
reward  -1.522316770847671 action  0
reward  10.450605944990032 action  3
reward  12.438941785581013 action  3
reward  -1.2497125389068 action  2
reward  -4.682513296884946 action  2
reward  -18.479729946882472 action  1
reward  1.448988929189042 action  0
reward  0.3417494779593717 action  0
reward  10.719562018917618 action  2
reward  0.3920725204266733 action  3
reward  -0.739362841020365 action  3
reward  -0.7988922044711806 action  3
reward  -1.1969193343459492 action  3
reward  11.560360605394425 action  3
reward  2.436794970995879 action  2
reward  0.02967255823895812 action  1
reward  1.7939863084291983 action  1
reward  -0.4992398923579795 action  1
reward  -2.225027659508501 action  2
reward  -10.303195741687246 action  1
reward  9.577647942231023 action  1
reward  -0.577339866218401 action  1
reward  -1.2034621069048435 action  2
reward  -21.02744311762409 action  1
reward  10.798278162855874 action  3
reward  10.775257061361716 action  1
reward  -0.5571593936062917 action  1
reward  0.5600102410054895 action  0
reward  -0.6216303807677306 action  1
reward  -0.32456977523842023 action  1
reward  -1.4112780211531686 action  2
reward  -23.41146435976273 action  2
reward  1.882010753450956 action  0
reward  1.283429496949628 action  0
reward  0.9990421795946152 action  3
reward  -1.270703103372357 action  0
reward  -1.6915299824639127 action  3
reward  11.857897838194651 action  2
reward  -1.878748692148119 action  3
reward  11.588225446109067 action  0
reward  0.5351588746198435 action  1
reward  -0.9369931162921443 action  2
reward  -0.20998462133570214 action  1
reward  0.7301244873864896 action  1
reward  -0.7979531071917296 action  1
reward  -0.605497898640057 action  1
reward  -0.577901640592194 action  1
reward  -2.202035478384622 action  2
reward  -19.669090439644997 action  0
reward  0.31209423538201553 action  3
reward  9.574039636429113 action  0
reward  11.47479935775648 action  0
reward  1.5481681414058375 action  2
reward  -0.9349613962134729 action  1
reward  -0.6041669487702783 action  1
reward  -0.40884184333495166 action  1
reward  -0.1556942197392572 action  1
reward  0.04316987900992267 action  1
reward  -0.7937294954561114 action  1
reward  -1.863260723507117 action  2
reward  -1.6672993720879472 action  2
reward  -19.087342565670816 action  0
reward  0.940857954574317 action  3
reward  -1.5519218498173324 action  2
reward  -0.6261389057147806 action  0
reward  11.304972775764428 action  3
reward  -0.5140784627683359 action  3
reward  12.329697889784844 action  3
reward  0.17726537054819042 action  2
reward  0.4621075906931864 action  0
reward  0.4871139953679251 action  1
reward  0.4191871218834766 action  0
reward  -0.4076878972550666 action  1
reward  -0.5902929866773465 action  1
reward  0.5241325818863167 action  0
reward  -0.685696959076066 action  2
reward  -20.19111898695763 action  2
reward  2.524677314773666 action  3
reward  -0.05083511058124188 action  3
reward  -3.2384020657652033 action  3
reward  10.394668168303836 action  0
reward  12.617852514042998 action  3
reward  1.9982008534299311 action  1
reward  -0.49828635523337783 action  1
reward  -0.4260757878540875 action  1
reward  -3.1043736675884768 action  2
reward  0.042886327006191466 action  1
reward  0.4947352872469857 action  0
reward  -0.5207790388416924 action  1
reward  -0.44701319396764094 action  1
reward  -0.3726010691754762 action  1
reward  -0.4426653777270235 action  1
reward  -0.37186735997358045 action  1
reward  -0.45995898703525806 action  1
reward  1.3343234427226307 action  3
reward  -2.8544330266361433 action  2
reward  -21.581922399123865 action  2
reward  1.2767310163763768 action  3
reward  -0.7587330031491248 action  0
reward  10.076772599243068 action  0
reward  -1.0339290343307421 action  3
reward  12.434086877235066 action  3
reward  -0.45876201300759084 action  2
reward  1.0856147679312962 action  1
reward  -0.591023484910681 action  1
reward  -1.8514349273148476 action  2
reward  -10.354264696439971 action  1
reward  -0.5465521738302737 action  1
reward  -1.537074513141749 action  1
reward  10.340930948029238 action  1
reward  1.5072117524777766 action  2
reward  0.5056970171552191 action  0
reward  -2.092271689895454 action  2
reward  -10.693628329188911 action  1
reward  11.964976364105665 action  3
reward  -0.685265815664098 action  1
reward  -0.682491046606146 action  1
reward  -0.30131095379334094 action  1
reward  -0.6319177875517787 action  1
reward  -1.2107598891908335 action  2
reward  -0.5298026057545868 action  1
reward  0.76103955644266 action  2
reward  0.4348348107937987 action  0
reward  -0.02335359248929264 action  2
reward  0.26114641106494824 action  2
reward  -2.275548890362953 action  2
reward  -19.76663410365244 action  1
reward  1.4447564530126027 action  3
reward  0.1944839681236428 action  3
reward  -1.4363708576402867 action  3
reward  22.255124003059745 action  0
reward  0.7349017616745754 action  2
reward  0.6094219449326221 action  0
reward  -0.45426801524865534 action  1
reward  0.5376400011229414 action  0
reward  -0.2809938333631681 action  1
reward  -0.5043925199026418 action  1
reward  0.6311349325663957 action  2
reward  -0.5738516530620383 action  1
reward  -0.6269370364488551 action  1
reward  -0.28578742847687333 action  1
reward  -0.600846538673651 action  1
reward  -0.6064610680463722 action  1
reward  0.5199992513862917 action  0
reward  0.5258387950915164 action  0
reward  -0.4394375402782156 action  1
reward  -1.0259393375543457 action  2
reward  -19.62849516061504 action  1
reward  0.8165473383782615 action  3
reward  -1.0277919149714083 action  3
reward  22.570049701645207 action  0
reward  -4.177465914439387 action  2
reward  1.4791012793672078 action  1
reward  -10.300947433243248 action  1
reward  -1.0375287369309099 action  1
reward  9.994711438145968 action  1
reward  -0.6744194159964245 action  2
reward  -21.78073231762927 action  2
reward  2.3650451984556837 action  3
reward  1.8478927196926371 action  3
reward  -0.6519892055398209 action  3
reward  -3.1705559086358037 action  3
reward  11.165351698908717 action  3
reward  -0.7788649954937419 action  3
reward  11.722800444081482 action  3
reward  2.344014968672364 action  2
reward  1.2442136651898352 action  1
reward  -0.3109903789905697 action  1
reward  0.5648387566552238 action  0
reward  -0.44432365569623644 action  1
reward  -0.40041770332296944 action  1
reward  -0.6325168574764788 action  1
reward  -1.6717342238167217 action  2
reward  0.8377194394110916 action  1
reward  -10.672293430750164 action  1
reward  10.083608817276911 action  1
reward  -0.2622183659609536 action  1
reward  -0.14386395825221604 action  2
reward  -21.45678497000369 action  2
reward  -3.887444887055758 action  2
reward  2.8407241889232853 action  3
reward  2.7708399094147627 action  0
reward  0.5465577494142277 action  3
reward  -2.6329691329073714 action  0
reward  -2.8981641646063903 action  0
reward  -3.246427034887589 action  3
reward  13.257418861602694 action  2
reward  11.819799349582183 action  0
reward  2.18063420828898 action  1
reward  -3.180442672299683 action  2
reward  0.3779484739153791 action  1
reward  1.8466982530571663 action  0
reward  2.368575542428951 action  1
reward  -0.7941746104410583 action  1
reward  -0.42835055279936074 action  1
reward  -0.45537870571980466 action  1
reward  -0.5120173029143984 action  1
reward  -2.5306587014847315 action  2
reward  -17.54636813884223 action  0
reward  1.249104934008144 action  3
reward  -2.591547152922653 action  3
reward  22.705199658037927 action  0
reward  0.2807298492710164 action  1
reward  -0.24430257920276396 action  1
reward  -0.4305003237255647 action  1
reward  -2.975327102908291 action  2
reward  -18.025248433265894 action  1
reward  -0.12382655861118863 action  0
reward  -2.0434584686505777 action  3
